,distance,patent_number
19654,0.7382147846982169,9326359
25229,0.7382583993903797,9693333
9624,0.7383055979296307,10349233
22999,0.7383202892557399,10314087
12111,0.7383279028855414,9332126
12938,0.7383826259654183,10349005
12939,0.7383826259654183,10349005
17724,0.7384328182786531,10339792
23534,0.7384563901104808,10323409
10912,0.7384601744125637,10339020
12299,0.7384666515232832,9736056
1374,0.7384756041821153,10339021
23519,0.7385446593862477,10313447
24811,0.7385460745499135,10348587
3034,0.7385460745499135,10309935
24177,0.7385602682463088,10308487
2042,0.7386154768753834,10347040
3974,0.7386342097690606,10314046
7953,0.7386374637547837,10349890
279,0.7386480749807008,10341866
17489,0.7386509219392744,10346827
19512,0.738711449572907,9891058
17536,0.7387130008655276,10055752
21919,0.738719971195884,9438499
19089,0.738719971195884,9438499
20938,0.7387323913058408,10305992
14,0.7387623646714957,RE46509
23188,0.7387952618127326,9977472
6693,0.7387988900745801,10103792
4124,0.7388453518805754,10346827
17439,0.7388453518805754,10346827
14792,0.7388660832120069,10348840
6329,0.7388996673600128,10218824
21774,0.7389310717088664,10347167
17553,0.7389405898043863,10346650
17654,0.7389405898043864,10346733
24823,0.7389802684497098,9641994
23434,0.7389866578136295,10326347
7872,0.7390149824559724,9304846
7873,0.7390149824559724,10002467
19784,0.7390580356372476,10348971
14574,0.739064378177789,10333620
14739,0.739064378177789,10333620
19354,0.7390894232923328,9608478
12574,0.7391336826280095,9722905
12573,0.7391336826280095,10171332
19513,0.7391719495450408,10347003
19952,0.7391903913816462,9843360
1593,0.7392611989228075,10346826
22154,0.7392990065602424,10045354
15822,0.7393198918659132,9589454
25323,0.739320474337589,10339292
23513,0.7393397483552807,10318001
20559,0.73935838471401,10318200
13587,0.7393884048176864,9904286
16593,0.7393888426658932,10345219
17881,0.7393888426658932,10350601
7377,0.739433097988097,9307350
14033,0.7394994527387847,9785509
14032,0.7394994527387847,10310944
6108,0.7395039970509321,9438499
16719,0.7395085467485414,10314958
19969,0.7395101320875153,10318858
3153,0.7395156555169279,9847889
23777,0.7395319678670405,10326295
23776,0.7395319678670405,10326295
1069,0.7395641850926223,9870429
1064,0.7395641850926223,9870429
528,0.7395833781638987,10344455
17962,0.7395833781638987,10338593
3059,0.7396114028305076,9674684
23974,0.7396138173665385,10318959
16628,0.7396326287240254,10346863
20194,0.7396346361626318,9832601
1573,0.7396621898337559,10327117
24139,0.7396632955176144,10318853
1989,0.7396663981259997,10348635
24129,0.7396668455473951,9888214
11588,0.7396861767695072,9633364
15891,0.7396897208488145,9696884
23669,0.7396972452746065,9402189
6623,0.7397001668410588,9779112
4038,0.7397471275633558,10277479
23729,0.7397597136904543,10334984
3924,0.7398072977642596,10346974
1758,0.7398374504597321,10333875
4248,0.7398801121079384,10324564
12128,0.739935700573978,9847889
18098,0.7399369006597125,9911308
6247,0.7399369377758487,10321547
23782,0.7399732086428825,10339777
4044,0.7400470822203147,10354507
17399,0.7400470822203147,10354507
24824,0.7400566719537165,10348825
17832,0.7400575766651234,10317989
6059,0.7400914852393954,10348242
12114,0.7401771848291199,9338300
12112,0.7401771848291199,9325850
12113,0.7401771848291199,9692902
20939,0.7401814881573667,10310532
12213,0.7402201508806363,10307060
17554,0.7402535349637237,10311269
20638,0.7402536442585028,10307665
19279,0.7402539820641127,10354467
15888,0.7402539820641127,10337245
5124,0.7402612084334235,10331923
20492,0.7402612084334235,10114423
3123,0.7402631412736148,10346180
22157,0.7402663878886184,10318129
17024,0.7402898227922128,9419920
24952,0.7403180324831511,10307160
21026,0.7403240309866268,10348971
23553,0.740354542722165,10328970
1554,0.7403601810349218,10348621
10494,0.7403906955552642,9589006
25258,0.7404534624130129,9712284
25257,0.7404534624130129,9325455
3129,0.740464499396446,10339048
8583,0.7404803852079108,10320732
20183,0.7404835130855227,10355336
18636,0.7404888648006642,10311701
1862,0.7405113130911987,10339328
1384,0.7405127307373406,10346246
23801,0.7405235722830751,10323800
22054,0.7405235722830752,10314445
24901,0.7405416007707848,10314290
23827,0.7405416007707848,10308437
13659,0.7405503989836268,10004079
1594,0.7405868421230517,10330784
16004,0.7406167709487681,9405822
16003,0.7406167709487681,10324982
3041,0.7406404379119483,10332036
6359,0.7406834216220854,10324022
8499,0.7407308032206964,10348802
5143,0.7407474007918109,10327117
25293,0.740747782099783,10346047
21372,0.7407625659705401,10338743
20932,0.740779709801805,10347113
11044,0.740788047515887,10334333
1642,0.7407894744927298,10310676
7177,0.7408038610200685,9496925
10913,0.74088427591175,10311616
19441,0.7409017338719086,10347040
2897,0.740927009516344,10341343
12581,0.7409709198292366,9563854
24002,0.7410613622151456,10264175
3042,0.7410654131481993,10311634
19613,0.7410680110835217,10310553
24768,0.7410709528973047,9271206
24769,0.7410709528973047,9432886
22612,0.7410843036867412,10356965
12799,0.7411040292090068,9419946
1174,0.7411133529398026,10338825
14158,0.7412135285974929,9928575
19759,0.7412391258300219,10348560
19599,0.7412749511694723,9494527
19979,0.7413194586156193,10349525
18972,0.7413199231743786,10314758
23663,0.7413199231743786,10339347
21411,0.7413360674739272,9276313
11884,0.741354820341388,10341491
5549,0.7413786913677993,10181266
7413,0.7413809418948715,10333322
13289,0.7414330861184681,10325260
20184,0.7414464269687575,10347104
19458,0.7414525435750793,10317343
15279,0.7415131952807671,10327288
15289,0.7415131952807671,10327288
21169,0.7415131952807672,8690391
18937,0.7415230801842554,10325194
9348,0.7415398302000877,10171332
9349,0.7415398302000877,9722905
10647,0.7415555345891756,10045208
7414,0.7416059725537909,10326488
15892,0.7416120256217437,10337207
4008,0.7416958176112751,10296795
1919,0.7417599150937609,10346083
19494,0.7417607033570133,10349379
23328,0.7417839903447825,10352959
16328,0.7417839903447825,10317421
10379,0.7418443693162102,9699523
23664,0.7418941793139882,9847982
1863,0.7418994974297228,10339991
20292,0.7418998926377736,10026073
19368,0.7419198446529676,9586021
12979,0.7419198446529676,10336393
1882,0.7419353302443353,9703791
12879,0.7419667601563116,9462040
328,0.7419977587412548,10341827
13827,0.742007148589247,9942883
17742,0.7420381654956557,10332194
6824,0.7420438467099297,10348779
3239,0.7420508648372346,10340968
24262,0.7420515258390167,10322876
19029,0.7420582934917832,10346683
458,0.742074524007905,10347037
23393,0.7422119963155411,10347034
16684,0.7422414003820637,10349211
1134,0.7422625895793691,10334333
15801,0.7422836530293877,9943760
15802,0.7422836530293877,9523767
16201,0.7423361210459127,10347087
19369,0.7423884461959525,9521956
7908,0.7423884461959525,10336393
23947,0.7424031442774974,10224039
9323,0.742404778663524,10329557
14793,0.7424384078085522,10341610
16183,0.7424755933737077,10324773
20107,0.7424983450779896,10332059
20416,0.7424983450779896,10332387
19719,0.7425221473549817,10222474
19718,0.7425221473549817,10345446
7378,0.742529519565797,9485734
18909,0.7425306890517436,9413779
2949,0.7425544119773867,10339777
779,0.7425544119773867,10339777
24953,0.7425750514382982,9538768
7822,0.7425750514382982,10308065
22077,0.7426702906204206,10335125
16898,0.7426731107689748,10164709
11601,0.7426861990991531,10028077
3224,0.7427448065457716,10070326
3124,0.742754028179951,10341981
17728,0.7427576559639628,10347234
17727,0.7427576559639628,10347234
16311,0.742768585331844,10306406
25039,0.7427916250387829,10314583
8386,0.7428008840272959,10317859
23281,0.7428008840272959,9418669
22333,0.7428409593524676,10346237
21338,0.7428571717345994,9736647
24599,0.7428956443805503,10347354
16329,0.7429025681369303,10337883
23329,0.7429920790125186,10347108
4032,0.7430238736400582,10339493
7379,0.7430255701766102,9538356
13901,0.7430423986856238,9438499
6532,0.7430519771526599,10348606
2839,0.7430656707370487,10354267
17418,0.7431254346377664,10218765
2101,0.7431375703838641,10334226
10801,0.7431472882274086,9590790
20786,0.7432198166501047,10348120
24263,0.743327019510449,10180840
17992,0.7433937613668504,9417320
21412,0.7433991590119634,10320072
17183,0.7434062746484511,10326026
19326,0.7434589697123222,10339491
24954,0.7434642106315517,10347048
13902,0.7436002804423589,RE46737
3994,0.7436174545080079,10349005
3993,0.7436174545080079,10349005
21219,0.7436215374697588,10341929
18802,0.7436221792392155,10346893
15328,0.7436407105621778,10316369
23308,0.7436653799541385,9867041
12129,0.7437237836722332,10348635
14732,0.7437266644892659,9615266
309,0.743729556217058,10349438
12718,0.7437329206876067,9749290
9069,0.7437477161708059,10342953
6354,0.7437477161708059,10342953
4152,0.7437487935111889,10334396
18973,0.7437532923377143,10333731
10888,0.7437801802377093,9946811
4009,0.7438039976487653,10347008
23039,0.7438470847333847,9785149
23783,0.7438623374931348,10345781
16338,0.7439494559870015,9642027
7139,0.7439540041139159,10346041
19316,0.7439567862047074,10349366
14347,0.744009141360741,10324196
24872,0.7440268286200606,9615264
24871,0.7440268286200606,9794797
2169,0.7440378127390987,10306698
20338,0.7440582399887684,10318952
1017,0.744074670842405,10338899
3518,0.7440877514264927,10349030
17993,0.7441388429285312,10331989
6109,0.7441396461896309,9514135
10067,0.7441447042067852,10353561
11627,0.7441447042067852,10353561
17833,0.7441594046123634,10311223
17743,0.7441848693868032,9411807
20723,0.7441850971028714,10050817
1883,0.744189790226947,10324894
963,0.7442353665469366,9741052
964,0.7442353665469366,9558504
23939,0.7443012451856512,9699360
19594,0.7443170256793911,9895062
14813,0.7443354487725686,9479441
23682,0.7443530270221029,10345151
16851,0.7443906787016533,10098159
22542,0.7444001841705848,10346206
22131,0.74440319216894,10312715
17834,0.74441384689075,10339583
24229,0.7444142088888519,10122504
3174,0.7444267561298119,10218765
7517,0.7444471706413368,10256933
1568,0.7444586318532833,10348684
5244,0.7444610824210003,10045280
734,0.7444919927964235,10218853
6427,0.7445279549909348,10206161
13903,0.7445551947983791,10306406
10077,0.744574281692915,9686676
12204,0.7446211161811027,10339021
23211,0.7446248198475549,10349031
19184,0.7446356184823404,10327660
19256,0.7446410483872847,10348136
18549,0.744668031271499,10275036
414,0.744668031271499,10275036
12009,0.7446796561369693,10345421
24336,0.74470668728843,10347254
4153,0.7447101242618548,10346391
2394,0.744730843740083,9967229
19659,0.7447796716479496,9326359
25294,0.7448408115910277,10341113
4039,0.7448945623618091,10332326
20204,0.7448945623618091,10346926
3282,0.7449694849780405,9622266
7073,0.7450344591893274,9301087
1009,0.745119419525173,10343045
22861,0.7451339930648279,10346539
23259,0.7451460690609168,10347324
7954,0.745151686727634,10331877
24877,0.7451933111770273,10316600
17533,0.7452257668316837,10348972
6707,0.7452827830639719,9595137
21088,0.7452838956859063,10321860
22293,0.7452838956859063,10314525
22292,0.7452838956859063,10327638
23758,0.7452838956859063,10321860
1479,0.7453173720212127,10172146
22988,0.7453502000988674,9424556
273,0.7453718406330552,10307163
6878,0.7454042217559835,9942871
23241,0.745419950232979,10318266
23152,0.745419950232979,10317919
24052,0.7454358354444515,10332115
17419,0.7455065736594169,10070282
3017,0.7455718319697887,10310052
24799,0.7455718319697888,10348603
21339,0.7455758184873673,10348590
19419,0.7455759757818836,10311758
22613,0.7456978260321094,10327365
9098,0.7457164104994878,10327239
1717,0.7457174513348961,10346505
1056,0.7457174513348962,10339543
24366,0.7457198540510002,10026073
3819,0.7457654754080442,10332309
13728,0.7457680543842464,9646426
7823,0.7458226628804436,10333223
1033,0.7458244481194609,10319019
22794,0.7458318126272757,10336543
22543,0.7458583990536845,10332065
19628,0.7458820299016018,10347028
23058,0.7459381197880102,10356123
9629,0.7460369344212511,9473284
25023,0.746051701408347,10318167
19953,0.7460533923574107,10277280
2634,0.7460746456640169,10311267
16954,0.7460746456640169,10311267
9324,0.7460922678109356,9760243
19442,0.7460935752632347,10343387
19443,0.7460935752632347,10343387
20108,0.7460982544222006,10243999
4988,0.7461023725482188,9900926
23394,0.7461801871247469,10327953
24456,0.7462230308240663,10336353
6428,0.7462298113501051,10341202
9526,0.7462304636040495,9479217
3154,0.7462507295606039,10349065
4598,0.7462663821433412,10305809
7093,0.7462663821433412,10305809
7343,0.7462663821433412,10305809
23564,0.7463525254210162,10354472
3018,0.7463564967925215,10049129
20109,0.7463840547314846,9763097
14733,0.7464031494918291,10341560
7978,0.746433883622276,10356568
17238,0.746499999400495,10354321
21148,0.7465263159988712,10350138
23967,0.7466335272871434,10324987
13829,0.7466423226020689,9549363
13828,0.7466423226020689,10104712
7458,0.7466565536122515,10327115
11734,0.7466966961671938,10187801
8934,0.7467480076244107,10341343
1251,0.7467523758764664,9992132
21468,0.746777038639101,10341771
20802,0.7467898080252932,10306072
3198,0.7468110691131398,10333567
22218,0.7468202457663439,9486703
3076,0.7468546692739062,9444485
3077,0.7468546692739062,9966968
3078,0.7468546692739062,10224948
3079,0.7468546692739062,9793915
22132,0.746859178846044,10339474
20493,0.7469103408853259,10311269
19247,0.746945790335297,10325497
3199,0.7469705975020455,10325082
23678,0.7470574117398713,10328304
20916,0.7470574117398714,10314733
4071,0.7470642476935873,9494526
668,0.7470665682900941,10343874
4764,0.7470710956632265,10325373
24887,0.7470766777382211,10317771
6694,0.7471311823023413,9985901
16121,0.7471512277448469,RE47501
669,0.7471512277448469,10354101
22009,0.7471608490623837,10346651
1169,0.7472795220463679,10354472
15623,0.7472895509159034,9747788
15624,0.7472895509159034,9626862
24552,0.7473298967585955,10331923
20494,0.7473298967585955,10311265
459,0.7473453694596832,9977472
15323,0.7473494563128349,9537503
283,0.747394880342129,10329134
22989,0.747408697566478,10311353
1993,0.7474461272403441,10299342
4373,0.7474461272403441,10338988
15202,0.7475061236613958,9945682
16911,0.7475443518908441,9582259
1507,0.7475591674622974,10321275
16584,0.7475807445401975,10327617
3862,0.7476530682893225,10346684
22544,0.7476655987734644,10319021
16184,0.7477389752760883,10298557
24029,0.7477498447426818,10348849
9454,0.7477647954950972,10181033
16034,0.7477663712406779,9298407
23368,0.7477826217404318,10352067
15929,0.747834716819806,10330740
24264,0.7478558385402296,10061584
25324,0.7478848135549346,10354327
22233,0.7479159314933426,9460213
3497,0.7479340625337075,10354232
17534,0.7479570776468308,9699375
19514,0.7479706778467206,10346541
10946,0.7480893503311187,10108394
2043,0.748134723942364,10223829
11628,0.7481358949456195,9465711
10068,0.7481358949456195,9465711
20724,0.7481630525359426,10335122
364,0.7481702207872682,9898799
16267,0.7481757480088047,10354014
267,0.7482392156057326,10356499
23242,0.7483054213203238,10333579
24172,0.7483381234107621,9996113
17913,0.7483696579669709,10339426
15968,0.7483759682435343,10346914
17406,0.7483759682435343,10354325
2658,0.748400222669372,9793937
9099,0.7484374398384943,10348136
2204,0.7484866677610043,9380119
4569,0.7485243147477914,10319019
23467,0.7485282196809587,10339991
23189,0.7485756401266173,10347769
3044,0.7486023380245768,10349147
3043,0.7486023380245768,10349147
18026,0.7486122406468539,10325241
21711,0.7486122406468539,10343289
3519,0.7486270880917915,10349092
13859,0.7486270933445964,10346069
4108,0.7486630368296232,9743150
16733,0.7486718277827684,10317771
8827,0.7486875002327202,10321344
18521,0.7486977820419203,10299104
24564,0.7487049586369947,10306437
7979,0.7487451446693502,10327115
15478,0.7487660580818514,10341115
